id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1277754,River&Bridges apartments 2 in Porto,3326280,Rui,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13795,-8.61162,Entire home/apt,50,3,359,2024-06-14,2.69,2,240,29,128530/AL
28457042,StayInn City - Póvoa do Varzim,24313140,StayInn City,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37806,-8.76236,Private room,100,1,3,2023-09-24,0.12,1,339,2,74710/AL
545916261605892763,Mimapartment in front beach matosinhos,1620942,Joana,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17927,-8.68971,Entire home/apt,131,1,0,,,1,360,0,13436/AL
965809214245162596,Casas da Corujeira - Casa 5A,533777220,Casas Da,PORTO,Campanhã,41.15580987571809,-8.58026546540093,Entire home/apt,68,1,2,2024-05-20,0.44,6,223,2,140351/AL
831773900002004626,Pet friendly Garden house w/ AC,423252825,Gustavo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.149,-8.62286,Entire home/apt,60,1,44,2024-06-12,3.25,18,255,42,113780/AL
50992421,Casa Delfim Oito,130004637,Francisco,PORTO,Paranhos,41.17348,-8.60853,Entire home/apt,53,1,147,2024-05-28,4.13,24,358,29,116219/AL
925166774225617357,Apartamento grande para famílias,522761358,Matosinhos,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18572,-8.69098,Entire home/apt,158,1,0,,,1,269,0,10224/AL
707103383551367226,Casa aconchegante perto do centro da cidade.,428391157,Marco,PORTO,Bonfim,41.156972734163645,-8.59120840370484,Entire home/apt,100,2,0,,,2,321,0,125208/AL
32754270,bedroom with balcony and shared bathroom,19998744,Marlene,PORTO,Lordelo do Ouro e Massarelos,41.14701,-8.63117,Private room,70,2,17,2019-09-18,0.27,4,365,0,41274/AL
1152015223829761584,Spot-on location in the historic heart,576453060,Vincci Porto,PORTO,Lordelo do Ouro e Massarelos,41.14698,-8.63228,Private room,153,1,0,,,4,75,0,5136
899224332229118101,Schnabl`s Home,70104813,Juliana,PORTO,Bonfim,41.15250026367447,-8.591462329371552,Entire home/apt,165,3,6,2023-09-30,0.50,3,49,6,79930/AL
1005068224018868040,Leote House - Studio 4,236824476,Helder,PORTO,Paranhos,41.1650326,-8.6136154,Entire home/apt,85,3,0,,,13,324,0,140836/AL
1165025,17 Largo Viriato Historic Center,5723366,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14583,-8.62022,Entire home/apt,77,3,279,2024-06-14,2.08,3,180,23,44934/AL
1035239953343952955,GuestReady - Premium GuestHouse - Room 404,352882265,GuestReady,PORTO,Lordelo do Ouro e Massarelos,41.153994082164985,-8.6274632667159,Private room,60,1,18,2024-06-11,2.77,21,337,18,101172/AL
19705232,Great Double Room in Lima House,43623823,Inês,PORTO,Bonfim,41.16096,-8.60185,Private room,83,3,82,2022-03-16,0.97,4,135,0,51006/AL
1086960563121266151,Deluxe Double Room,338561437,Vita,PORTO,Bonfim,41.16167774749616,-8.601218990379115,Private room,100,1,0,,,4,269,0,93673/AL
1033352863085125959,Casa dos Abraços close to centre,548240831,Leesha,PORTO,Bonfim,41.1518,-8.59702,Entire home/apt,82,2,0,,,2,269,0,150670/AL
50524367,LP Apartment center Oporto,333424015,Oporto,PORTO,Bonfim,41.1541,-8.59991,Entire home/apt,110,3,12,2023-08-26,0.51,1,149,7,108887/AL
665900942482213726,FH7 - Apartamento Alegria,68657646,Patrícia & Rui,PORTO,Bonfim,41.15864,-8.60169,Entire home/apt,40,29,8,2024-06-01,0.58,8,136,6,99425/AL
975316073764420068,"Hostel Cantinho do Marquês, quarto individual 5",533968309,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1603159,-8.6076249,Private room,55,1,9,2024-03-24,0.95,3,73,9,133989/AL
30882685,Oporto Palace Three,230785329,Gonçalo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15345,-8.623,Entire home/apt,50,1,10,2024-06-03,0.37,5,347,1,89860/AL
34143458,loft-marques-3rdfloor,12897618,Mário,PORTO,Bonfim,41.16178,-8.60312,Entire home/apt,82,1,224,2024-06-09,3.69,21,283,84,30717/AL
886327803701853142,Casa Acolhedora Centro do Porto,428391157,Marco,PORTO,Paranhos,41.16752686545185,-8.619943557672125,Entire home/apt,84,1,4,2024-05-17,0.66,2,162,4,
19767960,Oporto Cozy House 4,30556628,Sonia Alexandra,PORTO,Paranhos,41.17465,-8.60749,Entire home/apt,66,7,43,2023-12-13,0.51,3,134,2,50887/AL
33011984,THE NEST 153 - Top Floor Terrace with AC,225467066,Alexandra E Marcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14452,-8.60282,Entire home/apt,65,3,162,2024-05-28,2.56,2,152,32,89949/AL
1116694058595928431,Host Wise - Fervença Boutique Palace 1,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13546077061621,-8.611557170989638,Entire home/apt,93,3,1,2024-05-26,1,307,359,1,135385/AL
1157937807262734548,Owls Hostel Ribeiro,568400546,Muhammad Adnan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.160857074437445,-8.607845520840431,Private room,27,1,0,,,6,4,0,153309/AL
50590332,Arty Porto,139110639,Ruis,PORTO,Bonfim,41.15007,-8.59068,Entire home/apt,428,2,35,2024-05-28,1.08,63,173,14,
6945437,Amazing Riverside Balcony 2Br Apartment,10482480,Mauricio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14613,-8.62329,Entire home/apt,145,3,295,2024-06-09,2.71,3,278,40,
12971794,S. Bento Apart - Studio I,37066714,Diogo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14428,-8.60894,Entire home/apt,31,1,66,2024-02-06,0.70,44,252,4,56134/AL
1150932231814164875,Fervença Suites - J,70509853,Joana E Pedro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13460087330172,-8.610588809247627,Entire home/apt,70,1,0,,,11,205,0,
49966375,"Incrivelmente incrível, energia positiva",402935421,Dhiego,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16156,-8.611,Private room,28,365,0,,,1,365,0,Exempt
18268954,"Simples, simpático e sereno",91129602,Sergio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16056,-8.60731,Private room,70,2,9,2023-08-11,0.10,1,364,1,
34733005,Let The Sunshine Inn Apt in the center of Porto,205776921,Ana & Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14382,-8.60253,Entire home/apt,56,1,257,2024-05-28,4.16,12,162,55,
52235661,Sublime Douro Flat,399054166,Paulo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13433,-8.60907,Entire home/apt,60,2,42,2024-06-09,1.26,12,270,18,46930/AL
1004218058506449733,Marinho's Oporto Apartments - F,542244862,Marinho'S Oporto,PORTO,Paranhos,41.17167905975173,-8.609809116764671,Entire home/apt,100,2,0,,,5,311,0,
1004232267892692890,Marinho's Oporto Apartments - A,542244862,Marinho'S Oporto,PORTO,Paranhos,41.17007812307144,-8.610566886300784,Entire home/apt,100,2,0,,,5,328,0,
1115759815596854045,Apartment near the river,199153413,Lidan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1426494,-8.6192068,Entire home/apt,54,2,4,2024-06-14,2.67,10,256,4,59303/AL
823024796267375885,Aposentus - Breiner Apartment,179432438,Aposentus,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15092,-8.62051,Entire home/apt,50,3,11,2024-06-06,0.69,53,17,6,96490/AL
1090524569644893663,Casa aconchegante no Porto,49949145,Clarice,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16288822909982,-8.623485404101507,Entire home/apt,67,2,0,,,1,278,0,
1161598900140198733,Owls Hostel Santo Ildefonso,479324537,Muhammad Adnan,PORTO,Bonfim,41.14790259999999,-8.599925899999999,Shared room,30,1,0,,,5,270,0,152926/AL
1151463417177666102,Comfy Studio by PortoDreamStays,567233641,Porto Dream,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14899925282243,-8.618531579226344,Entire home/apt,72,2,0,,,19,0,0,
18985070,CasadoRioDouroPorto,132437339,Filipe,PORTO,Bonfim,41.14194,-8.60299,Entire home/apt,70,3,159,2024-05-31,2.15,1,82,22,
53279911,Studio 2º Trás,363611395,Casa Do Recanto,PORTO,Lordelo do Ouro e Massarelos,41.1413,-8.62085,Entire home/apt,87,1,68,2024-06-07,2.17,5,356,17,
633217169016118287,Luxury in the Art District by Innkeeper,447690190,Innkeeper,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14909,-8.62025,Entire home/apt,80,1,29,2023-11-28,1.16,14,270,7,122957/AL
1066671074205163103,Azulejos Apartment,555905320,Antonio,PORTO,Paranhos,41.16510596961915,-8.612390906694952,Entire home/apt,499,3,0,,,1,354,0,107498/AL
1121951624960026526,Cama 1.4B,568051113,Bookwise,PORTO,Paranhos,41.165339104246115,-8.601827423856921,Shared room,28,2,0,,,37,180,0,146695/AL
842018191432762517,Porto Unique Downtown Garden,130805492,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1438429,-8.6045891,Entire home/apt,128,1,7,2024-03-23,0.45,53,280,5,133640/AL
46946999,Room with Double Bed in Communa Garage - Coliving,378591702,Communa Garage,PORTO,Bonfim,41.14509,-8.59612,Private room,38,14,9,2024-05-05,0.41,8,282,5,113943/AL
805740094871110583,Cedofeita Relaxing Apartment 2 with private garden,460789245,Sara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1523752,-8.618655799999999,Entire home/apt,80,3,30,2024-05-31,1.85,2,66,17,134386/AL
51590166,NorteSoul Porto à Vista - Luísa,25997344,Hildebrando,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1381,-8.61081,Entire home/apt,229,2,82,2024-06-12,2.52,49,30,30,2959/AL
1149337763867986458,City center spacious apartment w/ terrace!,146146787,Avelina,PORTO,Bonfim,41.1441600354595,-8.601186282612982,Entire home/apt,103,2,0,,,2,117,0,121245/AL
1158663127654276799,Verão 3Andar Drt,577535235,Sittium,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1441,-8.60494,Entire home/apt,150,2,1,2024-06-09,1,5,220,1,133598/AL
1035307837519492191,Panoramic River View Downtown With Terrace,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1414471,-8.608606199999999,Entire home/apt,215,1,31,2024-06-13,5.44,45,163,31,27181/AL
856194932118177215,So Family Porto,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14276,-8.60486,Entire home/apt,350,2,21,2024-06-08,1.93,63,163,21,118861/AL
832609474979781147,Quarto Compartilhado Covelo,479644485,Maria Amélia,PORTO,Paranhos,41.16683,-8.60686,Shared room,12,1,2,2023-05-25,0.13,7,214,0,Exempt
1725356,Studio at Alfandega Apartments,9093792,Chris,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14365,-8.62309,Entire home/apt,112,2,72,2023-04-05,0.61,3,314,0,7090/AL
549863280628886935,GuestReady - Miragaia Rooftop,442505237,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14309,-8.62062,Entire home/apt,90,1,111,2024-06-07,3.85,3,298,44,64582/AL
3694971,Spacious suite with sunny terrace and bathroom 1T,2606384,Fernanda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15077,-8.60331,Private room,40,5,191,2024-06-01,1.60,10,273,21,34439/AL
50131503,Prime Riverside Duplex,404519907,Yassine,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14320373535156,-8.619845390319824,Entire home/apt,195,2,40,2023-10-28,1.11,2,365,9,116324/AL
642017404760910225,PARAÍSO APARTMENT - NEW + Balcony + Metro at door!,243712377,Stephane E Jessica,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15672,-8.60888,Entire home/apt,75,2,17,2024-06-16,0.69,3,97,4,126839/AL
50890518,A Window to Porto – Santa Helena,316693486,A Window,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15942,-8.60712,Entire home/apt,91,3,10,2024-05-27,0.46,13,217,3,106155/AL
1019375741875073601,NEW! Apt. near Marques metro station,427896655,Travel,PORTO,Bonfim,41.15922941479056,-8.603603564516167,Entire home/apt,104,1,16,2024-05-26,2.39,20,249,16,151760/AL
3912953,City Silhouette,20267107,Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14439,-8.6109,Entire home/apt,70,2,245,2020-10-22,2.05,2,0,0,15133/AL
26717731,"Explore Porto From a Sleek, Sparkling Flat with a Patio",200902974,Márcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15729,-8.61036,Entire home/apt,144,3,57,2024-05-13,0.80,1,231,14,97209/AL
50678844,Oporto Sao Lazaro Apartment,224645035,Ana,PORTO,Bonfim,41.14564,-8.60042,Entire home/apt,79,2,124,2023-10-01,3.44,4,93,13,150085/AL
53636312,Silver Oporto Home River Front - Ribeira,2010935,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14051408143159,-8.616200829307614,Entire home/apt,101,2,15,2024-05-31,0.57,13,236,3,1921/AL
928408140727381530,Vibrant Porto Apartments - with Terrace,249123452,Miguel & Ilze,PORTO,Bonfim,41.14836790105856,-8.596813013658407,Entire home/apt,171,3,16,2024-06-05,1.42,19,275,16,146422/AL
760809495240507847,Impar Luxury 2,487822585,Impar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61049,Entire home/apt,194,2,0,,,18,310,0,37166/AL
933300022842402268,Seni`s House Studio,525074428,Seni,PORTO,Bonfim,41.14971204475648,-8.59967334985629,Entire home/apt,85,2,16,2024-06-15,1.51,1,173,16,147642/AL
841287512314010157,Cozy Sunny Flat | City Center,12730028,Host Wise,PORTO,Bonfim,41.14893,-8.59543,Private room,63,1,35,2024-06-15,2.33,307,314,23,53943/AL
641988752392236119,Double room w shared bathroom near Marques metro 5,427896655,Travel,PORTO,Bonfim,41.15846,-8.60267,Private room,54,1,15,2024-06-03,0.63,20,349,8,105758/AL
743003748129930134,Sta. Catarina 618 Suite,70509853,Joana E Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1516439,-8.6050147,Entire home/apt,93,1,91,2024-06-09,5.09,11,258,66,133518/AL
21525970,Guest H4U Porto River View,5639436,Isa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14116,-8.61287,Entire home/apt,108,2,198,2024-05-24,2.46,22,105,30,65463/AL
816428781356932130,GuestReady - Rivoli Apt with Balcony,494029032,Hugo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14899,-8.60923,Entire home/apt,50,1,0,,,2,132,0,50045/AL
1170404555471620394,My home in porto Ribeira,559071365,Reis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.142931044387055,-8.61123034694871,Entire home/apt,107,1,0,,,3,265,0,51682/AL
49904866,Casa Burguesa Rua do Almada - Porto city center,107444176,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14943,-8.61136,Entire home/apt,99,3,53,2024-06-17,1.62,1,259,11,120066/AL
818703962046901083,Carmo Residence - São Francisco Studio w/ balcony,499340115,Nuno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1477307,-8.6152901,Entire home/apt,77,3,7,2024-04-22,0.66,6,172,7,145240/AL
17157383,Invicta flat,5897201,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14118,-8.61697,Entire home/apt,91,2,139,2024-05-15,1.55,16,263,16,43283/AL
52264465,Loft Formosa Studio,423036077,Formosa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14904,-8.6079,Entire home/apt,110,1,128,2024-06-14,3.82,3,319,30,119968/AL
1178213141896691317,Camões Apartments II,285681701,Rodrigo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15932701975843,-8.608980839178399,Entire home/apt,71,3,0,,,8,286,0,46284/AL
969597336356977548,Boavista Sunlit Duplex with Terrace,534699890,José Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15491684954094,-8.615611145796963,Entire home/apt,227,2,6,2024-06-02,0.65,1,61,6,149459/AL
45075915,Apartamento T0 com 40 m2 equipado com kitchenette,363645552,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1441,-8.62074,Private room,100,6,0,,,1,178,0,
44441900,Porto Garden Villa,358994418,Gloria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1548957824707,-8.616758346557617,Entire home/apt,248,2,24,2024-06-09,0.70,1,331,12,119087/AL
696265338919704142,Apartamento Estúdio no Porto,445032002,Olivia,PORTO,Bonfim,41.1477007,-8.6003372,Entire home/apt,180,1,2,2023-08-30,0.15,6,210,1,115225/AL
760821155345086321,Impar Residence 1st,487822585,Impar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14453,-8.61168,Entire home/apt,199,2,0,,,18,354,0,118132/AL
1168886275388827012,T1 para arrendamento no Porto,45439933,Paulo Faustino,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.157085,-8.6092176,Entire home/apt,20,30,0,,,1,183,0,574918/AL
741756176776693016,Camões Apartment X,285681701,Rodrigo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1588876,-8.6100585,Entire home/apt,80,1,0,,,8,260,0,46284/AL
1077263487352404370,GuestReady - Centenary Oporto Cosy - Room 10,444428687,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.154146710484284,-8.60362381370629,Private room,47,1,2,2024-05-16,1.43,10,358,2,6939/AL
691146497015669276,Bonsai Apartment III,429418218,Bonsai,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15709185811628,-8.609249457672123,Entire home/apt,89,2,33,2024-05-22,1.52,5,326,17,130622/AL
25180538,1820 Oporto Apartment,10135465,Andre,PORTO,Bonfim,41.146034,-8.59962,Entire home/apt,177,1,177,2024-05-31,2.41,6,115,28,61528/AL
760824644091900619,Impar Residence 2nd,487822585,Impar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14381,-8.61053,Entire home/apt,205,2,0,,,18,340,0,118133/AL
835475501816315358,Stylish downtown two bedroom apartment,93327406,Miguel,PORTO,Bonfim,41.1512489,-8.604289,Entire home/apt,89,1,75,2024-05-30,5.63,3,58,69,133628/AL
979425110724487622,Superior Double Room-The Convo Porto Hotel,399801905,The Convo Porto,PORTO,Bonfim,41.1596967,-8.601402199999999,Private room,133,1,0,,,6,263,0,9336
760768951544133290,Deluxe 2B,487822585,Impar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14461,-8.61056,Entire home/apt,136,2,0,,,18,339,0,118136/AL
13777438,Ribeiraflat mostaza,76897563,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14037,-8.60876,Entire home/apt,443,1,151,2024-06-10,1.57,5,262,21,44460/AL
53636562,Santa Catarina Experience in Porto,76223539,BnBird,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151669,-8.605004,Entire home/apt,58,3,39,2024-05-27,1.31,84,178,9,79242/AL
934715046856889253,GuestReady - Paramount Code Indigo,429645226,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14145611821469,-8.614924146356843,Entire home/apt,150,1,79,2024-05-30,7.05,8,325,79,55201/AL
576321023587924895,OX Apartments - Alegria I - Parking Available,1630185,Ox,PORTO,Bonfim,41.15601,-8.60238,Entire home/apt,69,1,25,2024-06-01,0.90,14,352,11,38650/AL
1178208770667163964,Camões Apartments IV,285681701,Rodrigo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15793,-8.61108,Entire home/apt,81,1,0,,,8,359,0,101871/AL
45342693,GR Suites - King Superior Nº 3,366360418,G|R,PORTO,Bonfim,41.15979,-8.60206,Private room,126,1,1,2022-07-15,0.04,7,165,0,70073/AL
562272363648148753,Deluxe Two-Bedroom Apart in Bolhão Market,16922131,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14979,-8.60787,Entire home/apt,138,1,9,2024-06-05,0.36,92,276,1,123455/AL
49856594,Suite na Baixa do Porto,97104881,Moisés,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.155521,-8.609954,Private room,81,3,6,2023-09-01,0.25,5,162,2,53656/AL
53962093,21 Single Room/Private Bath - UportoHouse,45287723,Uporto House,PORTO,Paranhos,41.18225,-8.61322,Private room,66,2,3,2023-10-23,0.10,37,188,1,20544/AL
54377447,22 Single Room/Private Bath - Uporto House,45287723,Uporto House,PORTO,Paranhos,41.18195,-8.61193,Private room,66,2,8,2024-02-02,0.31,37,164,3,20544/AL
24592916,Downtown Brand New Bonjardim Apartment,180711007,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15634,-8.60691,Entire home/apt,100,2,2,2019-06-05,0.03,2,133,0,
602246909404309584,"BIG STUDIO
In the Historical City Center of Porto",153103002,Maria Amélia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14148,-8.61552,Entire home/apt,65,2,122,2024-06-03,4.66,3,147,39,598813/AL
53584052,Porto Cedofeita Apartment,12469315,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1489,-8.61744,Entire home/apt,104,2,23,2024-04-19,0.86,2,137,2,145139/AL
781113069493348521,Estúdio Vinho,481541368,Tulea,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14653,-8.60436,Private room,111,1,0,,,4,308,0,128055/AL
717142454165838724,GuestReady - Trendy city central studio,117927269,Luis E Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14974,-8.61662,Entire home/apt,60,1,52,2024-05-23,2.47,4,327,24,110207/AL
915955195691073460,Oporto Sweet Downtown 2,431283509,YourHost,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1487923,-8.6095718,Entire home/apt,84,2,19,2024-05-27,1.67,48,335,19,54823/AL
15527524,Arty apartment - Porto Downtown,99849923,Tomás & Liliana,PORTO,Bonfim,41.15405,-8.6017,Entire home/apt,90,2,108,2023-08-31,1.16,1,17,5,41238/AL
705426957143498265,Santa Catarina corner,63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15055,-8.60569,Entire home/apt,90,1,100,2024-06-02,4.59,34,347,50,130878/AL
41583371,Amélia - Two Bedroom apartment in Ribeira,327687325,StayIn,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14070129394531,-8.612678527832031,Entire home/apt,199,1,32,2024-05-13,0.85,6,281,14,74708/AL
31072344,1118 Lofts - Superior Apartment with Balcony,232111691,Padrões Adequados,PORTO,Bonfim,41.15609,-8.60452,Entire home/apt,141,2,51,2024-06-16,0.80,7,299,23,79905/AL
53839548,MAGNÓLIA - MEZZANINE WITH ROOF BALCONY,434111503,Raffael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144985,-8.621554,Private room,192,1,2,2022-06-08,0.08,9,8,0,122502/AL
1066111966308111937,"Bonsai Apartment ""5""",429418218,Bonsai,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14873304945419,-8.616403519838153,Entire home/apt,84,1,3,2024-03-12,0.58,5,341,3,151757/AL
1131892203063799255,Casa Maya - Bedroom 21,8767890,Susana & Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1562857,-8.609035,Private room,53,2,5,2024-06-16,5,47,351,5,153878/AL
51068579,Bright Studio in the Heart of Porto,413200708,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15019,-8.61315,Entire home/apt,86,2,37,2024-03-18,1.04,5,226,10,99950/AL
6381549,casabonjardim - historic center,32737881,Irene Jesus,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15386,-8.60782,Entire home/apt,66,3,280,2024-05-28,2.54,2,92,27,AL-38370
1007631201320240143,Cozy microloft in old town,24111791,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14995815004909,-8.61388878896878,Entire home/apt,50,2,33,2024-05-25,4.71,9,263,33,56323/AL
856484610392799506,João das Regras - B2 by LovelyStay,469228718,João Das Regras,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15498,-8.60941,Entire home/apt,50,2,11,2024-03-28,0.77,44,257,8,128664/AL
19036304,Apartment w/ balcony next to Aliados main avenue,63061331,Mariana Costa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15269,-8.61152,Entire home/apt,74,3,261,2024-06-12,3.05,14,299,50,48525/AL
620378394233211136,"2 suites apt, balcony and terrace in center!",63565731,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15091,-8.60521,Entire home/apt,125,1,38,2024-04-06,1.49,34,357,12,128368/AL
48830163,Porto River historical apartament,23327368,Ines,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14123,-8.61556,Entire home/apt,120,1,59,2023-12-24,1.70,5,365,8,34367/AL
755209169750037917,"Amazing location, huge space & superior comfort!",486795175,Goodgarden Downtown,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15004497567101,-8.609311915934086,Entire home/apt,344,2,61,2024-06-05,4.20,1,287,44,133360/AL
1052069284579734105,bolhão estúdio,351827497,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1509017,-8.6052099,Entire home/apt,81,1,5,2024-06-08,0.89,8,239,5,20231/AL
19619289,Trindade 2: Stylish Comfort in the Heart of Porto,143402005,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15212,-8.61021,Private room,57,2,213,2024-06-10,2.52,29,127,43,49949/AL
